GeräteName;GeräteID;Kostenstelle;Raum/Baustelle;KW;Ablesedatum;Wochentag;Monat;Jahr;Verbrach [Wh];Verbrauch [kWh];01:00;02:00;03:00;04:00;05:00;06:00;07:00;08:00;09:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00;24:00:00
;3ce90e6f47b4;;;36;07.09.2025;Sonntag;September;2025;161340,02;161,34;6732,78;6642,57;6618,45;6673,43;6593,02;6630,91;6545,94;6348,81;6835,65;6808,41;6793,52;6906,26;6991,26;7007,06;6899,71;6859,43;6998,51;6720,74;6698,57;6464,34;6590;6706,07;6594,98;6679,6
;3ce90e6f47b4;;;36;06.09.2025;Samstag;September;2025;161181,79;161,18;6721,4;6764,55;6734,09;6774,98;6768,48;6688,36;6607,46;6471,22;6807,11;6834,53;6784,85;6773,33;6957,94;6880,43;6849,53;6844,01;6781,69;6842,16;6337,48;6360,05;6585,56;6667,99;6777,02;6567,57
;3ce90e6f47b4;;;36;05.09.2025;Freitag;September;2025;176829,06;176,83;7300,93;7279,1;7099,62;7148,41;6869,03;6799,44;7434,46;7609,71;8345,96;9739,45;9522,72;8565,56;8202,5;8120,8;7228,22;6800,83;6683,88;6457,71;6444,35;6356,64;6781,27;6772,19;6627,79;6638,49
;3ce90e6f47b4;;;36;04.09.2025;Donnerstag;September;2025;226722,07;226,72;7510,94;7482,6;7366,82;7317,1;7165,9;7077,34;7402,74;10552,63;12629,32;14122;13934,7;13113,34;11897,37;12239,85;12018,36;12125,2;8822,55;8260,06;8194,46;7511,71;7702,35;7470,15;7431,51;7373,07
;3ce90e6f47b4;;;36;03.09.2025;Mittwoch;September;2025;213424,9;213,43;6751,71;6593,3;6664,31;6712,66;6608,34;6645,54;6979,5;9446,85;10212,42;11882,34;12400,38;12477,88;12700,69;12263,85;12173,08;9047,28;8844,21;8598,42;8107,06;7799,97;7721,45;7739,16;7515,73;7538,77
;3ce90e6f47b4;;;36;02.09.2025;Dienstag;September;2025;218056,15;218,06;6894,79;6923,1;6811,47;6749,09;6634,65;6764,74;7044,4;9580,87;11449,54;14503,29;14421,2;14598,71;13663,89;12605,48;12406,07;11142,19;7945,41;7254,95;6866,84;6740,63;6840,06;6782,98;6790,36;6641,44
;3ce90e6f47b4;;;36;01.09.2025;Montag;September;2025;225727,56;225,73;6839,36;6711,42;6583,74;6473,92;6473,48;6703,79;7167,27;8319,9;11810,28;16381,78;15439,15;14922,96;13772,51;14298,7;13585,85;11546,16;8725,48;7573,53;7789,92;6896,25;6857,22;6992,26;6894,19;6968,44
;3ce90e6f47b4;;;35;31.08.2025;Sonntag;August;2025;153475,45;153,47;6750,14;6600,09;6560,13;6565,21;6656,22;6447,16;6326,52;6179,17;6225,58;6349,7;6168,77;6022,76;6104,88;6097,08;6574,62;6432,77;6358,17;6309,34;6211,59;6474,12;6545,55;6494,84;6529,97;6491,07
;3ce90e6f47b4;;;35;30.08.2025;Samstag;August;2025;156273,29;156,27;6704,05;6628,11;6773,04;6860,48;6657,6;6602,81;6533,87;6513,32;6627,04;6392,85;6292,19;6232,47;6368,12;6493,13;6538,65;6312,83;6363,02;6381,69;6449,8;6317,3;6327,92;6544,28;6608,64;6750,08
;3ce90e6f47b4;;;35;29.08.2025;Freitag;August;2025;183995,82;184;7465,76;7651,14;7473,52;7269,69;7413,24;7248,76;7610,6;10603,66;10209,19;9333,83;9127,92;9742,98;10025,45;7914,17;7117,43;6837,12;6650,84;6127,1;6006,96;6264,15;6278,84;6346,5;6624,45;6652,52
;3ce90e6f47b4;;;35;28.08.2025;Donnerstag;August;2025;240251;240,25;7435,09;7343,31;7204,44;6995,35;7100,61;7078,79;7413,19;11028,92;13488,84;13490,73;14558,47;13925,89;14044,94;14773,02;14546,68;12559,77;10627,16;8785,11;8487,62;7950,54;8016,64;7861,35;7796,55;7737,99
;3ce90e6f47b4;;;35;27.08.2025;Mittwoch;August;2025;214313,14;214,31;7057,79;7000,4;7007,98;6868,65;6817,32;6838,87;6928,87;7605,21;9381,35;11327,79;14239,93;13597,15;13308,35;13038,67;11757,31;10082,01;8649,33;7571;7884,15;7448,88;7559,42;7568,32;7359,49;7414,9
;3ce90e6f47b4;;;35;26.08.2025;Dienstag;August;2025;228644,42;228,64;7405,59;7431,76;7460,07;7201,37;7210,42;7063,52;7314,01;8886,08;10073,98;14509,5;12764,2;16121,12;15181,67;15073,06;13456,49;9530,53;9128,09;8288,27;8084,3;7334,69;7245,01;7350,86;7291,18;7238,65
;3ce90e6f47b4;;;35;25.08.2025;Montag;August;2025;218222,92;218,22;6488,44;6645,38;6416,38;6324,18;6277,51;6407,54;6701,69;9336,16;9474,6;10688,29;13230,97;14149,26;13362,84;13387,12;12521,46;11948,43;9297,56;8420,55;8441,05;7952,62;7732,78;7911,08;7643,93;7463,1
;3ce90e6f47b4;;;34;24.08.2025;Sonntag;August;2025;158834,4;158,83;6587,64;6569,9;6564,12;6359,48;6324,63;6437,86;6269,13;6193,39;6422,6;6527,62;6734,83;6636,07;6890,19;6876,85;6830,79;6820,46;6860,6;6799,35;6692,93;6688,15;6688,61;6770,29;6654,02;6634,89
;3ce90e6f47b4;;;34;23.08.2025;Samstag;August;2025;161756,76;161,76;6646,07;6799,43;6802,36;6801,8;6728,35;6620,6;6511,54;6476,62;6529,53;6473,54;6703,07;6645,95;6758,58;6957,07;7002,29;6977,08;6882,01;6847,55;6865,33;6834,06;6699,8;6810,87;6664,71;6718,55
;3ce90e6f47b4;;;34;22.08.2025;Freitag;August;2025;188256,8;188,26;7364,28;7278,39;7318,56;7084,48;7177,77;7091,54;7444,99;9808,22;9365,81;10505,7;10980,86;10344,45;9614,1;8047,55;7596,22;7143,88;6919,53;6825,17;6780,39;6691,52;6707,26;6789,34;6733,84;6642,95
;3ce90e6f47b4;;;34;21.08.2025;Donnerstag;August;2025;216635,13;216,63;6594,91;6677,17;6567,66;6593,62;6606,01;6596,62;6875,2;9210,49;10380,65;13253,77;13793,92;14135,38;12861,46;12820,56;11628,02;9561,09;8825,92;8329,06;8054,47;7454,21;7486,72;7528,48;7370,57;7429,17
;3ce90e6f47b4;;;34;20.08.2025;Mittwoch;August;2025;219130,46;219,13;7696,43;7494,24;7542,33;7413,73;7520,35;7343,19;7788,32;8082,53;9859,21;13671,36;14473,38;14247,17;13810,85;12916,24;12374,79;12001,06;8539,11;7198,35;6499,39;6385,63;6383,21;6567,7;6652,12;6669,77
;3ce90e6f47b4;;;34;19.08.2025;Dienstag;August;2025;231557,15;231,56;7475,15;7426,11;7197,65;7156,41;7017,89;7051,35;7139,45;9244,55;10724,54;12482,9;14237,24;14968,59;13901,88;14169,11;12741,41;11033,3;9720,64;8836,36;8606,73;8259,84;8166,12;8154,89;7874,39;7970,65
;3ce90e6f47b4;;;34;18.08.2025;Montag;August;2025;206889,98;206,89;6362,84;6441,59;6479,47;6431,06;6390,95;6386,16;6729,65;8872,85;10511,37;11094,9;13602,32;12369,15;12110,73;12492,06;10628,05;9028,67;8322,56;7868,86;7623,38;7403,07;7246,98;7392,02;7492,2;7609,09
;3ce90e6f47b4;;;33;17.08.2025;Sonntag;August;2025;151348,91;151,35;6465,91;6400,2;6474,89;6397,33;6375,31;6483,87;6275,57;6256,87;6203,69;6163,3;6193,06;6147,48;6215,39;6354,12;6338,07;6387,59;6342,83;6219,29;6071,7;6070,45;6146,53;6473,05;6423,62;6468,79
;3ce90e6f47b4;;;33;16.08.2025;Samstag;August;2025;161253,68;161,25;7042,12;7122,02;7060,66;7190,89;7240,74;6998,95;6932,2;6708,83;6802,86;6811,02;6637,98;6540,7;6544,17;6557,79;6763,14;6687,75;6605,9;6534,66;6472,53;6538,74;6326,74;6319,52;6410,23;6403,54
;3ce90e6f47b4;;;33;15.08.2025;Freitag;August;2025;205253,22;205,25;8219,58;8142,71;8193,71;8264,26;8351,95;8505,77;8863,14;11047,06;10249,76;11014,76;10519,03;11929,02;11157,71;9273,46;7725,81;7561,11;7155,93;7041,7;6985,03;6903,9;6800,43;7025,14;7108,33;7213,92
;3ce90e6f47b4;;;33;14.08.2025;Donnerstag;August;2025;248868,5;248,87;8365,78;8424,29;8508,83;8396,67;8240,46;8125,4;8831,67;9584,23;11991,7;15308,36;14405,11;16268,86;15128,74;13806,3;14156,51;11796,02;9405,64;8664,45;8514,83;8137,73;8040,5;8195,85;8273,68;8296,89
;3ce90e6f47b4;;;33;13.08.2025;Mittwoch;August;2025;235810,96;235,81;7620,46;7270,38;7276,71;7363,08;7315,96;7124,42;6896,86;8582,54;9864,8;11431,88;15126,95;15329,56;16453,24;14062,73;12848,8;11452,86;10544,74;9454,84;8667,19;8162,43;8117,8;8117,68;8245,57;8479,48
;3ce90e6f47b4;;;33;12.08.2025;Dienstag;August;2025;236588,47;236,59;7458,92;7564,38;7364,88;7376,65;7275,83;7260,89;7445,76;9239,43;10394,25;13589,95;16956,13;15378,26;13923,64;14690,98;13318,61;10998,54;9539,68;8647,08;8384,66;7869,17;7698,34;7884,34;7861;7724,11
;3ce90e6f47b4;;;33;11.08.2025;Montag;August;2025;222006,5;222,01;7550,69;7434,89;7273,92;7198,65;7148,57;7097,64;7195,43;8266,88;10138,79;9684,88;13531,91;13701,07;12858,82;12924,8;13107,45;10565,13;9854,84;9405,56;8501,82;7752,83;7726,57;7617,42;7753,61;7714,33
;3ce90e6f47b4;;;32;10.08.2025;Sonntag;August;2025;183877,26;183,88;7594,81;7590,09;7318,31;7200,29;7070,53;7160,44;6914,15;7040,62;7164,06;7401,75;7463,44;7787,04;8171,18;8011,78;8184,29;8264,31;8393,37;8265,43;8009,62;7940,26;7843,78;7690,37;7712,42;7684,92
;3ce90e6f47b4;;;32;09.08.2025;Samstag;August;2025;185717;185,72;7611,83;7626,48;7454,61;7475,12;7304,26;7261,68;7007,87;7160,44;7229,15;7298,54;7520,28;7828,59;8029,13;8273,47;8470,64;8428,81;8392,95;8339,36;8246,58;8073,36;7705,52;7608,71;7796,01;7573,61
;3ce90e6f47b4;;;32;08.08.2025;Freitag;August;2025;203280,42;203,28;7279,89;7308,86;7147,76;7285,22;7101,02;7095,8;7270,71;10115,87;9029;11972,37;10022,29;11136,39;10159,04;9665,67;9127,13;8492,37;8239,85;8250,46;7986,59;7931,31;7700,45;7679,22;7756,89;7526,26
;3ce90e6f47b4;;;32;07.08.2025;Donnerstag;August;2025;218297,63;218,3;6576,79;6667,97;6727,27;6434,46;6464,17;6380,34;6691,83;10203,02;10151,8;14402,34;13373,62;14512,14;11968,16;12986,27;12128,29;9801,95;8940,12;8591,27;7797,44;7491,73;7449,48;7448,24;7662,96;7445,97
;3ce90e6f47b4;;;32;06.08.2025;Mittwoch;August;2025;208869,03;208,87;6655,57;6755,22;6624,71;6452,36;6414,07;6331,06;6648,58;7056,44;10764,07;11585,71;14636,49;14705,5;12494,43;13845,76;12179,85;8663,53;7622,11;7740,73;7067,41;7192,92;6995,16;6839,15;6896,93;6701,27
;3ce90e6f47b4;;;32;05.08.2025;Dienstag;August;2025;220655,01;220,66;6589,96;6830,42;6616,35;6591,06;6710,27;6448,84;6810,96;8549,26;9999,45;10696,38;11359,36;16270,34;16808,06;15061,44;13939,51;10758;9529,55;8396,91;7988,47;7061,74;7142,99;6904,12;6913,44;6678,13
;3ce90e6f47b4;;;32;04.08.2025;Montag;August;2025;212091,26;212,09;6483,24;6498,84;6463,22;6490,09;6390,31;6382,34;6669,97;8701,96;9378,81;12326,56;13913,71;14054,45;14480,02;13510,68;11908,6;9007,68;8589,41;8275,89;7771,93;7235,75;6914,89;6783,87;6984,34;6874,7
;3ce90e6f47b4;;;31;03.08.2025;Sonntag;August;2025;153138,4;153,14;6456,15;6557,99;6550,17;6478,69;6372,58;6473,08;6412,57;6249,4;6239,26;5653,29;6292,41;6400,03;6451,52;6288,07;6398,28;6356,88;6400,51;6356,7;6168,89;6274,93;6209,76;6457,62;6614,55;6404,97
;3ce90e6f47b4;;;31;02.08.2025;Samstag;August;2025;153424,4;153,42;6625,54;6589,74;6600,52;6625,52;6583,3;6617,03;6452,87;6276,75;6310,54;6256,2;6326,46;6323,94;6401,02;6293,89;6337,91;6233,57;6273,49;6275,17;6217,29;6200,89;6218,94;6458,74;6490,66;6434,42
;3ce90e6f47b4;;;31;01.08.2025;Freitag;August;2025;177230,01;177,23;6283,44;6556,63;6478,61;6336,36;6344,29;6291,82;6513,75;7982,29;8190,18;9343,24;10665,27;11238,7;12284,17;8313,89;6988,41;6353,31;6418,69;6395,23;6251,43;6358,04;6234,46;6344,22;6641,76;6421,82
;3ce90e6f47b4;;;31;31.07.2025;Donnerstag;Juli;2025;200952,04;200,95;7098,46;7247,52;7024,06;7052,88;6928,13;6840,91;7160,18;7901,67;8638,8;10017,43;12063,03;12727,63;12289,2;11698,55;12203,32;8552,65;7569,43;7852,53;6890,78;6587,96;6649,69;6666,22;6655,31;6635,7
;3ce90e6f47b4;;;31;30.07.2025;Mittwoch;Juli;2025;212420,11;212,42;6855,13;6866,75;6743,01;6687,64;6571,88;6449,6;6913,65;7583,76;9836,03;11617,89;15884,31;14387,39;11830,03;12509,52;11682,09;9768,26;8187,56;8132,23;7613,84;7164,97;7224,06;7294,9;7405,36;7210,25
;3ce90e6f47b4;;;31;29.07.2025;Dienstag;Juli;2025;228942,76;228,94;7129,79;7119,69;7055,77;7048,22;6902,18;6878,39;7030,28;7347,13;9423,71;11375,71;15091,54;16295,35;15893,34;13760,02;12718,41;10527,02;9120,79;9383,81;8996,83;8507,6;8559,21;8411,18;7373,04;6993,75
;3ce90e6f47b4;;;31;28.07.2025;Montag;Juli;2025;225386,76;225,39;7009,06;7086,41;6985,23;6979,55;6899,45;6722,91;7053,45;9660,77;8890,13;12170,53;15692,25;14850,15;14019,36;13991,11;13101,67;10413,86;8980,88;9324,27;8547,5;7854,53;7310,34;7252,91;7346,92;7243,52
;3ce90e6f47b4;;;30;27.07.2025;Sonntag;Juli;2025;170769,63;170,77;7289,57;7217,57;7199,86;7064,58;7072,91;7080,44;7024,88;6875,78;6766,6;6796,68;6837,36;6989,75;7129,46;7465,28;7736,17;7609,84;7168,96;7116,54;7102,83;7116,5;6995,8;6991,69;7143,23;6977,35
;3ce90e6f47b4;;;30;26.07.2025;Samstag;Juli;2025;176330,42;176,33;7118,2;7192,23;7089,94;7012,89;7101,22;6916,05;6930,04;6930,37;7033,81;7095,35;7234,83;7601,69;7678,91;7640,7;7571,04;7832,33;7928,27;7842,75;7646,35;7480,3;7494,93;7481,99;7184,8;7291,43
;3ce90e6f47b4;;;30;25.07.2025;Freitag;Juli;2025;197059,87;197,06;7134,04;7010,88;6928,76;7009,77;6931,65;6966,27;7095,78;8396,78;12201,14;10475,94;11244,44;10992,68;10303,44;8798,91;8503,81;8578,15;8150,46;7734,74;7207,28;7106,6;6948,49;7109,52;7202,9;7027,44
;3ce90e6f47b4;;;30;24.07.2025;Donnerstag;Juli;2025;233084,24;233,08;7260,31;7404,01;7260,96;7296,47;7218,38;7112,66;7320,88;8989,01;10910,91;15712,83;13971,61;15738,34;17005,68;14215,79;12419,81;10793,44;8922,45;8601,94;7748,55;7669,1;7330,86;7580,91;7355,2;7244,14
;3ce90e6f47b4;;;30;23.07.2025;Mittwoch;Juli;2025;223090,03;223,09;7031,51;7125,94;7026,17;7115,09;7014,05;7026,97;7173,29;7763,57;10615,24;13015,96;13355,6;13465,98;13024,26;14223,25;12847,41;10730,64;9054,59;8874,02;7968,39;7981,8;7747,92;7743,02;7625,71;7539,65
;3ce90e6f47b4;;;30;22.07.2025;Dienstag;Juli;2025;222454,86;222,46;7828,96;7524,25;7567,65;7445,02;7486,35;7447,39;7793;8566,99;9640,45;12678,02;15225,6;14920,11;14429,12;13626,25;12550,04;10369,5;7481,23;7627,77;7169,47;6854,95;6861,31;7180,46;7115,25;7065,72
;3ce90e6f47b4;;;30;21.07.2025;Montag;Juli;2025;218286,14;218,29;6241,57;6321,17;6333,74;6297,01;6275,52;6213,61;6625,79;8904,58;12205,33;13140,24;15200,45;12682,62;14586,03;12278,78;11922,7;10098,49;8951,39;7994,15;8023,76;7589,95;7387,41;7695,01;7618,23;7698,61
;3ce90e6f47b4;;;29;20.07.2025;Sonntag;Juli;2025;148099,19;148,1;6211,31;6253,85;6227,83;6215,74;6213,2;6274,45;6201,05;6065,02;5987,34;6009,51;6004,87;6010,75;6029,39;6271,83;6131,63;6234,93;6151,61;6241,99;6078,67;6104,21;6146,43;6417,48;6315,26;6300,84
;3ce90e6f47b4;;;29;19.07.2025;Samstag;Juli;2025;149664,82;149,66;6352;6472,6;6394,75;6434,88;6478,82;6315,97;6197,19;6151,9;6146,78;5988,15;6013,92;6231,66;6221,43;6298,65;6255,25;6256,24;6184,62;6174,59;6246,13;6071,76;6024,84;6209,8;6271,9;6270,99
;3ce90e6f47b4;;;29;18.07.2025;Freitag;Juli;2025;157543,12;157,54;6148,84;6167,23;6215,35;6157,45;6118,28;6248,69;6768,7;7234,23;7374,13;7526,63;7553,62;7458,8;7227,35;7083,92;6955,24;6594,8;6381,97;5999,84;5943,83;5904,34;5933,12;6029,94;6246,9;6269,92
;3ce90e6f47b4;;;29;17.07.2025;Donnerstag;Juli;2025;202611,08;202,61;6666,85;6629,61;6672,04;6594,21;6480,03;6498,28;6789,67;8780,12;10234,47;11673,69;14867,59;14041,31;13865,93;11916,26;10774,13;9032,59;6949,1;6400,82;6616,38;6263,83;6047,35;6238,08;6319,36;6259,38
;3ce90e6f47b4;;;29;16.07.2025;Mittwoch;Juli;2025;215219,78;215,22;6987;6997,88;6893,49;6803,55;6814,97;6829,25;7145,06;10294,3;13565,18;15807,65;14324,45;13651,3;11870,7;12868,15;12114,84;8838,09;7289,72;6737,63;6563,82;6536,42;6420,78;6554,55;6656,15;6654,85
;3ce90e6f47b4;;;29;15.07.2025;Dienstag;Juli;2025;223952,03;223,95;8062,34;8082,14;7985,7;8025,98;7800,12;7772,92;7784,77;8524,06;8636,14;12195,36;14615,88;14229,89;12653,57;15001,6;11256,65;9863,66;7908,83;8183,71;8295,39;7048,17;7264,34;7344,47;6968,75;6850,06
;3ce90e6f47b4;;;29;14.07.2025;Montag;Juli;2025;221395,57;221,4;6326,95;6366,44;6363,07;6339,52;6265,56;6247,58;6523,3;8738,3;11641,56;13745,17;11905,91;13896,44;14818,33;13472,92;12853,99;10578,56;9500,32;8723,96;7819,74;7797,1;7453,12;7978,03;7993,42;8046,28
;3ce90e6f47b4;;;28;13.07.2025;Sonntag;Juli;2025;157466,39;157,47;6951,4;6797,07;6820,16;6779,83;6759,54;6782,59;6583,52;6562,78;6638,72;6569,05;6685,53;6675,05;6596,05;6716,57;6775,9;6843,35;6645,15;6362,46;6023,16;6081,27;6136,12;6120,42;6289,64;6271,06
;3ce90e6f47b4;;;28;12.07.2025;Samstag;Juli;2025;160573,72;160,57;6800,29;6914,97;6888,89;6863,71;6976,78;6888,49;6589,98;6555,82;6349,74;6414,3;6506,52;6625,87;6660,27;6656,45;6714,99;6756,61;6636,09;6544,17;6575,2;6517,54;6614,78;6759,74;6917,83;6844,69
;3ce90e6f47b4;;;28;11.07.2025;Freitag;Juli;2025;175109,08;175,11;6701,67;6830,48;6827,44;6702,24;6739,01;6586,03;6782,85;7851,93;8792,05;8556,44;9556,69;8430,62;9254,99;7884,5;7344,97;6902,97;6845,46;6700,4;6594,89;6476,76;6586,52;6573,52;6788;6798,65
;3ce90e6f47b4;;;28;10.07.2025;Donnerstag;Juli;2025;222450,78;222,45;7182,14;7244,35;7072,42;6864,88;6802,17;6663,29;6934,05;10461,27;11711,79;13868,89;14505,65;14336,74;12149,36;12916,86;12038,33;11099,23;8697,31;8192,16;8326,24;7632,03;7088,31;6874,7;6999,99;6788,62
;3ce90e6f47b4;;;28;09.07.2025;Mittwoch;Juli;2025;221371,36;221,37;6676,1;6777,54;6701,02;6727,9;6638,93;6521,18;6817,73;7877,2;10444,75;11697,05;14218,96;14022,15;13816,12;13926,02;12952,89;10933,75;9423,65;8974,42;8398,87;7744,21;7917,53;7423,19;7470,12;7270,08
;3ce90e6f47b4;;;28;08.07.2025;Dienstag;Juli;2025;209183,58;209,18;6847,32;6897,38;6987,62;6958,98;6855,9;6801,19;7235,84;7783,11;9431,1;13100,28;13524,56;13444,03;11935,51;11959,02;10648,4;10045,09;8317,93;7486,63;7668,28;7375,52;7114,98;7010,23;6940,43;6814,25
;3ce90e6f47b4;;;28;07.07.2025;Montag;Juli;2025;224617,1;224,62;7084,76;6913,64;7042,7;6988,58;6990,43;6857,29;7211,31;8809,85;13182,55;13548,94;14361,75;14679,13;12639,27;13144,48;12559,13;11125,33;8601,41;8468,48;7710,44;7678,45;7312,28;7179,76;7296,71;7230,43
;3ce90e6f47b4;;;27;06.07.2025;Sonntag;Juli;2025;175682,58;175,68;7316,92;7255,42;7201,21;7130,33;7210,28;7003,87;7107,9;7010,74;7284,39;7316,21;7550,75;7810,42;7814,07;7788,9;7699,83;7481,9;7564,88;7386,23;7162,29;7188,34;7080,23;7086,07;7190,03;7041,37
;3ce90e6f47b4;;;27;05.07.2025;Samstag;Juli;2025;179824,88;179,82;7544,6;7544,38;7318,4;7364,88;7468,04;7133,89;7193,57;7355,9;7436,04;7408,07;7358,41;7392,59;7622,57;7714,71;7764,83;7764,69;7730,5;7656,56;7668,31;7774,68;7555,15;7247,95;7390,96;7415,2
;3ce90e6f47b4;;;27;04.07.2025;Freitag;Juli;2025;205360,96;205,36;7298,21;7197,27;7309,41;7249,87;7182,44;6864,83;7122,38;10799,18;12118,35;11085,66;11278,41;11190,87;10035,02;9461,07;8683,72;8300,6;8176,11;8039,13;7800,2;7755,13;7757,97;7567,16;7525,23;7562,74
;3ce90e6f47b4;;;27;03.07.2025;Donnerstag;Juli;2025;229553,19;229,55;7902,14;7792,74;7753,21;7608,53;7583,02;7262,03;7690,28;8815,81;11699,66;11798,55;13925,35;14555,19;13859,43;15262,23;12759,24;10211;9378,42;8347,73;8100,55;7586,6;7540,89;7360,66;7472,64;7287,29
;3ce90e6f47b4;;;27;02.07.2025;Mittwoch;Juli;2025;252985;252,99;7443,61;7310,09;7708,88;7408,97;7315,25;7139,48;7377,63;10453,48;15985,18;15830,08;17316,96;15708,4;14949,55;15784,87;14480,03;11581,93;10093,84;9323,41;8913,11;8183,74;8373,16;8178,01;8179,76;7945,58
;3ce90e6f47b4;;;27;01.07.2025;Dienstag;Juli;2025;240158,91;240,16;7423,66;7396,5;7360,32;7189,59;7218,04;6876,12;7803,16;8924,78;12196,74;14519,41;14841,96;14498,04;13079,55;15830,85;15209,65;11730,35;11573,41;8806,87;8372,72;8464,86;7917,62;7559,3;7689,53;7675,88
